ID,700052000,700052001,700052002,700052003,700052004,700052005,700052006,700052007,700052008,700052009,700052070,700052071,700052072,700052073,700052074,700052075,700052076,700052077,700052078,700052079
3-hydroxylaurate,"1,649,869","1,382,964","855,551","1,717,093","1,174,696","691,593","915,239","1,220,854","1,185,411","1,364,316","1,785,965","1,420,178","686,851","398,231","775,601","527,010","568,132","2,587,779","1,947,576","1,028,171"
3-hydroxymyristate,"2,986,434","2,852,619","1,700,383","3,656,877","2,991,176","1,537,911","1,876,281","2,754,716","2,552,797","3,286,031","3,792,920","3,226,304","1,476,953","1,186,688","1,562,767","1,527,035","1,684,914","5,132,076","3,651,360","2,109,360"
3-hydroxyoctanoate,"1,125,681","940,560","939,777","1,207,692","919,312","872,487","1,177,387","993,234","726,981","1,254,023","1,153,287","1,010,461","578,912","384,482","743,742","732,001","451,013","1,065,032","1,269,105","557,690"
3-hydroxyoleoylcarnitine,"256,441","879,062","413,266","259,097","230,873","191,269","376,985","255,222","97,502","360,190","293,457","278,348","121,513","159,924","138,301","258,445","145,402","228,477","305,576",
3-hydroxypalmitoylcarnitine,"167,623","438,009","271,404","193,817","90,422","180,713","264,775","297,346",,,"213,878","189,514","72,806",,"139,183",,,"95,644","219,616",
3-hydroxypyridine sulfate,"3,480,871","1,391,935","2,800,460","4,285,350","2,082,505","3,982,964","3,564,887","2,249,538","4,798,103","5,599,257","2,486,127","2,561,537","2,576,116","5,223,867","5,325,797","5,740,530","2,216,002","2,552,460","3,008,963","3,722,708"
3-hydroxysebacate,"300,164","285,388","256,625","711,185","242,254","271,994","348,642","534,293","170,397","317,834","477,623","269,500","95,757","82,166","250,559","192,262",,"293,965","288,508","222,005"
3-indoleglyoxylic acid,"604,190","685,450","621,589","646,790","568,186","834,699","592,221","705,865","834,444","568,361","473,763","778,395","611,549","563,165","669,677","531,179","415,581","441,173","451,504","436,335"
3-indoxyl sulfate,"284,807,840","174,159,568","115,313,680","159,917,584","173,428,016","279,487,936","150,328,608","73,503,080","140,144,416","117,588,608","129,595,480","174,872,160","178,023,600","150,362,096","249,085,792","165,951,744","108,561,400","72,771,240","140,306,272","200,355,568"
3-methoxycatechol sulfate (2),"186,981","173,468","52,192","121,647",,"90,202","229,081",,"137,506","87,645","79,650","185,528","230,634","249,411","196,624","236,402","92,226","164,799","93,979","193,559"
3-methoxytyrosine,"1,117,395","1,163,037","1,585,247","1,333,198","1,131,816","1,332,085","1,260,365","1,460,176","1,477,694","1,335,871","1,049,930","1,192,351","924,555","1,033,823","1,009,292","1,405,647","1,370,178","1,175,111","1,342,749","1,164,373"
3-methyl-2-oxobutyrate,"6,371,529","9,106,713","8,810,251","6,752,925","8,226,749","6,992,738","8,370,975","7,759,340","7,460,096","7,982,203","7,728,453","10,089,568","4,660,993","5,604,977","7,469,619","4,849,850","6,084,686","5,896,827","7,277,588","4,034,651"
3-methyl-2-oxovalerate,"36,809,952","42,278,280","28,258,188","30,195,252","40,933,476","35,455,784","38,401,196","34,823,056","26,372,288","40,414,988","46,148,056","52,137,504","22,010,968","19,343,792","35,922,188","32,507,856","24,855,480","29,900,242","42,702,552","17,771,884"
3-methyladipate,"857,703","478,351","626,668","552,692","329,015","435,702","497,190","1,115,604","284,608","529,340","261,764","358,332","321,925","377,700","383,135","391,327","472,811","600,493","568,629","191,201"
3-methylglutaconate,"2,099,407","1,463,889","2,098,816","2,307,585","1,100,475","1,526,764","1,669,557","2,690,807","1,388,889","2,074,696","781,462","878,833","901,292","815,825","1,036,053","1,067,026","902,307","837,495","957,873","864,422"
3-methylhistidine,"120,729,192","138,039,824","171,822,208","143,929,984","123,939,832","155,307,280","149,423,008","180,246,528","167,610,800","163,724,656","111,245,336","150,002,112","169,939,840","126,091,536","132,746,240","156,554,656","139,849,440","128,900,344","143,379,440","155,600,240"
3-phenylpropionate (hydrocinnamate),"6,268,864","6,924,249","5,928,017","8,631,893","37,108,228","24,243,368","14,693,662","5,364,593","16,931,836","11,026,814","5,626,587","11,379,945","7,580,135","6,175,160","15,181,968","8,034,797","7,589,993","9,382,353","11,702,464","6,361,468"
3-ureidopropionate,"2,638,960","3,854,188","2,515,284","3,909,173","3,265,605","3,773,576","2,910,398","2,944,262","2,474,899","4,484,479","3,083,089","4,182,062","5,839,519","3,913,310","4,168,020","2,958,076","2,526,427","1,851,770","3,059,705","2,508,729"
"3beta,7alpha-dihydroxy-5-cholestenoate","9,420,663","121,136,744","36,486,808","30,047,394","96,455,776","56,207,572","268,642,240","72,662,240","320,182,400","202,272,752","19,715,078","161,517,984","119,944,424","11,981,944","19,270,112","57,858,572","38,667,712","73,812,040","23,105,548","9,879,309"
3beta-hydroxy-5-cholestenoate,"399,316","528,334","342,615","350,221","219,778","325,826","237,403","285,649","300,719","350,784","232,905","374,093","173,349",,"179,419",,,"329,147","238,276","84,886"
4-acetamidobutanoate,"1,452,714","682,355","713,806","688,729","1,057,755","953,822","1,437,540","820,698","828,099","815,872","845,234","1,135,329","518,118","938,763","627,428","861,929","468,862","1,455,847","841,667","436,275"
4-acetylphenol sulfate,"388,510","286,744","253,755","436,082","282,790","397,617","441,892","146,605","416,757","369,192","285,232","331,955","382,413","908,706","596,776","647,318","269,661","258,040","225,892","442,501"
4-allylphenol sulfate,"545,218","236,549","170,709","145,256","264,129","295,558","423,564","130,407","415,020","361,359","514,899","341,169","329,489","425,985","434,563","448,106","227,477","666,400","296,690","401,562"
4-cholesten-3-one,,"315,401","259,226","210,852","233,126","245,633","194,918","402,612","208,411","371,348","136,694","415,642",,"242,509","358,831","268,187","291,156","165,717","303,032","147,397"
4-ethylcatechol sulfate,"1,931,810","926,709","752,361","1,919,848","1,233,143","1,301,449","1,980,273","714,890","1,932,630","1,358,353","1,084,170","730,212","2,207,065","2,934,944","1,292,462","1,877,987","862,397","1,452,377","637,537","1,348,703"
4-ethylphenol glucuronide,"4,837,354","2,403,695","2,132,051","3,748,902","3,442,948","5,224,793","6,294,770","2,025,530","4,202,528","3,357,676","3,015,790","2,126,861","2,931,023","3,914,216","2,850,291","2,811,771","2,463,580","2,505,667","1,392,903","2,085,194"
4-ethylphenylsulfate,"110,253,568","62,144,368","48,962,772","75,081,112","62,646,808","88,673,864","96,470,496","45,368,608","82,032,160","75,482,392","72,770,560","45,424,592","59,149,072","132,138,528","87,107,304","99,286,432","62,279,260","74,493,480","45,324,348","84,602,920"
4-guanidinobutanoate,"31,424,198","42,429,024","29,229,218","33,327,350","27,863,940","47,543,596","39,984,192","31,281,250","50,684,760","33,029,614","21,046,564","31,092,972","40,013,776","32,680,822","24,719,984","34,502,640","21,623,374","21,012,388","18,914,724","29,495,192"
4-hydroxybutyrate (GHB),"1,462,118","1,658,530","1,281,287","2,605,844","1,876,749","1,979,809","1,940,398","1,421,714","2,012,406","1,837,813","1,331,775","1,761,192","2,169,776","1,353,960","2,186,741","1,669,452","1,447,038","1,481,648","1,711,906","1,994,654"
4-hydroxycinnamate,"547,231","228,018","276,271","344,180","218,649","368,224","246,575","95,598","290,487","797,697","146,883","380,046","933,108","566,115","491,608","359,962","114,027","1,026,513","259,887","507,689"
4-hydroxycinnamate sulfate,"2,347,515","892,033","1,361,695","2,104,140","546,871","1,671,309","1,144,023","385,497","1,018,223","1,875,054","576,465","798,462","2,685,413","1,763,062","2,458,071","1,740,851","543,101","3,568,880","728,349","1,128,982"
4-hydroxycoumarin,"1,082,947","567,874","373,841","493,240","484,488","282,567","536,346","335,086","343,405","578,621","1,299,599","836,397","467,849","1,003,647","1,547,413","842,899","603,414","484,619","1,323,058","732,124"
4-hydroxyglutamate,"445,475","184,950","263,157","394,897","116,696","285,710","373,906","282,598","319,816","276,369","143,666","215,165","284,771","364,928","480,425","403,860","163,058","478,891","263,430","153,654"
4-hydroxyhippurate,"681,646","515,767","598,561","588,998","208,551","378,697","326,236","203,725","288,139","570,598","367,096","382,946","352,647","688,267","566,448","548,235","284,773","256,994","389,666","564,528"
4-hydroxyphenylacetate,"1,640,844","729,996","1,129,606","1,497,560","788,151","1,277,602","929,077","1,343,462","801,944","861,024","512,907","544,626","436,091","513,122","570,628","829,328","508,241","418,644","369,725","694,439"
4-hydroxyphenylacetylglycine,"444,814","232,522","616,708","462,358","111,690","143,116","289,174","162,602","170,205","243,388","187,166","94,171","147,354","254,329","248,160","148,222","110,256","98,444","194,565","439,275"
4-hydroxyphenylpyruvate,"405,802","559,725","873,807","620,983","440,520","637,995","614,027","755,207","570,010","723,418","513,955","1,259,457","1,118,654","587,074","751,737","636,889","520,814","562,843","509,705","391,286"
4-imidazoleacetate,"2,100,325","3,275,854","2,417,163","2,730,537","3,399,800","4,045,486","2,593,442","3,544,136","3,599,954","2,833,588","2,629,109","2,651,327","3,327,530","2,342,773","2,265,169","2,846,228","2,997,437","2,840,097","2,656,755","3,104,816"
4-methoxyphenol sulfate,"91,712","174,689","27,089","79,776","160,985","97,949","205,627",,"164,172","66,797",,"110,465","178,688","296,370","215,966","146,265","75,808","75,818",,"191,209"
4-methyl-2-oxopentanoate,"33,667,728","41,599,256","30,510,992","29,282,120","35,901,200","34,396,752","37,320,896","34,766,648","29,232,284","38,669,784","46,767,060","65,860,692","23,023,002","19,420,912","36,063,328","32,821,056","22,566,040","31,344,118","43,290,264","19,774,304"
4-methylcatechol sulfate,"5,131,517","1,630,729","1,944,685","3,981,866","2,369,072","4,571,218","3,064,913","2,132,606","2,690,995","3,962,621","2,365,902","3,535,625","7,379,437","6,260,449","4,528,925","3,950,141","2,411,272","2,132,600","3,858,891","3,924,877"
4-vinylphenol sulfate,"1,327,870","995,979","931,071","1,190,579","1,051,723","1,511,067","1,937,201","1,195,148","1,399,527","1,175,664","999,769","842,912","1,178,245","2,461,480","1,889,228","1,996,920","875,475","974,881","655,128","1,584,798"
"5,6-dihydrouridine","5,685,734","5,432,999","7,571,841","5,634,085","5,678,342","4,319,668","5,209,636","5,374,044","6,319,473","4,737,425","3,794,384","6,980,549","6,358,018","6,010,764","4,656,679","6,058,558","5,880,599","4,418,545","5,617,661","5,024,577"
5-(galactosylhydroxy)-L-lysine,"484,075","381,843","351,127","380,938","382,479","525,940","531,737","305,938","480,757","389,045","338,289","371,438","417,562","220,459","448,984","507,079","477,378","364,261","385,329","303,079"
5-aminovalerate,"1,733,865","3,629,034","4,895,225","3,586,430","3,503,603","4,886,247","2,986,882","2,856,778","5,147,444","1,413,337","2,462,904","1,331,230","1,591,341","1,133,370","3,732,254","1,276,781","3,812,175","5,664,538","4,108,421",
5-dodecenoate (12:1n7),"7,130,849","4,439,894","4,864,019","7,184,978","4,106,184","3,779,552","4,766,302","6,380,944","2,993,244","7,183,336","5,821,323","4,258,479","2,761,790","3,343,526","3,353,376","4,266,166","4,335,100","6,205,013","8,792,381","4,865,674"
5-dodecenoylcarnitine (C12:1),"473,519","817,526","469,071","424,100","367,981","420,985","521,229","456,505","280,141","490,303","412,355","439,688","278,706","241,505","371,089","263,906","168,348","331,913","598,560","282,625"
5-hydroxyindoleacetate,"414,573","247,106","295,188","271,680","309,273","330,767","275,611","289,262","266,151","280,573","341,923","279,466","198,448","289,169","373,808","279,160","132,627","173,809","242,839","241,615"
5-hydroxylysine,"3,356,243","2,894,131","3,718,532","3,481,394","2,741,211","4,598,907","3,461,288","3,196,164","4,021,789","3,296,087","2,454,969","3,257,246","4,753,679","3,754,372","3,449,575","4,281,474","2,727,101","2,905,988","3,337,984","3,363,435"
5-methyl-2'-deoxycytidine,"13,049,348","10,274,300","9,943,706","10,433,639","12,480,420","15,452,502","10,771,013","9,926,185","12,667,026","11,692,942","9,888,643","13,116,151","14,871,177","11,663,059","11,233,541","11,346,392","10,441,100","10,419,682","10,502,871","11,739,540"
5-methylcytidine,"9,534,185","10,347,303","11,170,839","10,601,988","10,113,681","12,324,318","11,193,311","11,185,627","10,155,316","11,901,269","11,010,489","11,813,509","11,353,132","10,143,771","9,709,901","11,879,852","9,895,486","11,086,601","10,652,752","10,926,155"
5-methylthioadenosine (MTA),"1,584,327","1,981,842","2,502,589","1,898,875","2,110,881","2,341,074","1,854,678","2,603,244","1,480,304","1,998,019","1,317,582","1,804,185","1,759,655","1,734,913","1,856,460","2,207,388","2,529,410","1,594,523","1,409,368","1,653,858"
5-methylthioribose**,"633,888","555,391","830,452","718,285","525,944","665,780","919,995","882,660","770,841","696,301","721,588","639,352","748,704","537,926","522,162","771,095","660,244","415,220","522,290","566,098"
5-methyluridine (ribothymidine),"476,997","428,709","382,035","609,244","513,979","631,447","505,992","491,624","472,492","596,636","445,538","395,161","331,311","391,713","473,622","367,103","403,633","348,752","429,146","432,588"
5-oxoproline,"15,695,650","19,346,826","18,997,734","26,922,208","23,893,276","26,605,672","25,929,234","25,160,150","21,745,434","28,863,688","23,951,462","22,394,012","24,688,100","21,277,304","28,692,730","19,698,032","20,838,764","24,721,518","20,573,632","20,812,340"
6-acetylglucose,"1,450,719","1,473,465",,"2,799,347","1,633,467","2,227,041","2,436,850","3,004,712","1,088,985","2,604,868","920,010","1,086,255",,"1,210,027","2,177,987","734,008","1,896,429","2,708,742","1,616,887","1,223,668"
6-beta-hydroxylithocholate,"102,626",,"135,480","629,811","2,443,902","475,000","591,202","202,776","407,350","313,606","74,449","310,938","301,194","784,280","4,101,360","744,101","525,106","209,564","716,153","217,325"
6-bromotryptophan,"207,644","256,532","197,367","144,692","211,711","195,950","179,627","166,379","140,891","145,068","196,865","232,102","116,930","113,397","66,385","145,724","151,127","133,069","151,354","119,129"
6-hydroxyindole sulfate,"3,435,175","2,444,079","1,567,881","2,406,482","2,573,732","4,141,131","2,023,049","938,163","1,982,617","1,637,080","1,730,551","2,804,812","2,159,994","2,333,053","3,507,795","2,540,250","1,326,236","847,602","2,056,527","2,511,382"
6-oxolithocholate,"431,819","266,810","800,524","2,476,509","4,584,187","1,175,040","1,513,438","986,742","1,330,632","1,098,357","266,200","698,512","559,879","2,246,349","10,692,355","3,172,752","1,366,466","600,560","1,913,340","655,382"
6-oxopiperidine-2-carboxylate,"439,841","254,346","334,103","667,046","89,984","762,860","365,035",,"382,713","316,962","200,308","307,647","548,007","410,298","381,514","431,027","260,344","258,203","200,408","389,196"
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),"3,352,007","15,259,771","8,196,450","9,717,637","21,757,620","14,483,856","26,982,744","14,254,248","29,183,068","28,563,376","7,753,866","22,210,124","17,146,596","6,996,275","11,032,826","8,884,441","11,991,218","14,576,930","11,730,051","6,494,621"
7-hydroxycholesterol (alpha or beta),,"300,229","131,965",,"282,447","179,818","738,910","252,718","653,386","602,848","147,002","720,705","335,192",,"248,148","280,071","235,663","313,196","411,389",
7-hydroxyindole sulfate,"595,105","412,454","464,064","512,332","504,598","981,771","281,678","229,848","324,736","421,219","245,707","467,566","171,518","545,204","760,810","502,155","389,321","193,473","700,858","646,025"
7-ketodeoxycholate,"558,362","873,526","2,522,174","8,344,889","6,965,935","1,794,936","5,908,008","2,463,401","2,736,865","431,729","949,694","10,015,827","3,681,097","12,626,603","27,675,064","12,608,372","9,960,813","2,474,594","4,574,491","4,899,689"
7-ketolithocholate,,"132,178","353,781","950,284","3,378,702","394,185","1,003,108","642,454","440,213",,"158,688","2,026,932","493,396","3,810,629","17,744,608","1,873,811","6,446,336","516,194","986,335","869,049"
7-methylguanine,"2,584,812","1,795,219","2,347,916","2,539,286","2,324,260","2,403,988","2,381,934","2,349,581","1,985,144","2,100,703","1,913,023","2,448,395","2,853,210","2,313,714","2,951,565","3,085,459","1,985,918","2,153,969","2,593,730","2,208,933"
"9,10-DiHOME","3,273,548","1,123,597",,"4,266,469","3,583,091","2,438,258","4,555,359","3,544,696","3,366,144","1,511,649","3,312,756","2,893,430",,"3,860,966","3,396,133","1,623,212","2,574,266","4,248,557","4,299,034","3,594,980"
acetylcarnitine (C2),"187,290,880","387,040,384","269,080,416","380,739,360","223,076,192","293,239,424","374,551,648","480,316,864","388,145,696","420,876,928","228,922,720","342,416,704","337,989,696","244,765,568","285,762,112","242,758,016","353,691,616","277,437,504","250,699,776","259,800,304"
aconitate [cis or trans],"42,722,556","25,334,102","34,928,008","40,440,424","43,899,776","39,774,972","49,163,052","37,369,444","40,164,068","32,935,704","28,939,180","31,589,292","42,712,232","31,490,344","44,007,740","34,463,408","32,646,548","33,672,304","30,887,254","35,025,880"
adenine,"910,962","2,089,055","1,625,122","1,620,514","1,433,261","2,152,563","1,063,040","2,184,469","1,355,274","1,777,863","1,139,195","1,181,272","1,455,640","1,090,010","1,156,182","1,466,387","1,330,565","1,915,065","1,808,096","1,137,128"
adenosine,"151,133","344,543","287,622","244,910","440,333","265,807","205,316","254,740","200,067","277,835","256,309","308,414","627,968","341,189","359,385","372,043","441,391","716,601","482,904","390,446"
adrenate (22:4n6),"160,343,584","139,120,624","121,675,312","112,559,496","109,996,688","101,809,920","110,137,720","198,776,432","82,893,968","151,445,648","132,158,704","184,813,136","86,559,984","128,376,792","116,599,824","111,740,448","143,702,432","151,402,432","143,366,560","86,791,208"
alanine,"782,223,872","667,768,896","886,022,208","843,621,376","609,684,032","720,698,816","839,912,576","752,962,624","792,208,512","671,399,488","736,551,744","964,102,976","1,052,955,392","1,049,228,992","885,936,320","900,480,000","734,445,888","655,627,392","747,551,168","790,717,952"
allantoic acid,"6,511,300","2,981,388","3,980,418","5,517,318","3,342,643","2,920,612","5,924,383","3,753,627","2,478,560","3,986,091","2,933,694","2,451,656","2,338,476","3,365,297","3,630,809","3,250,741","3,395,356","3,434,579","2,502,371","2,874,276"
allantoin,"99,400,920","70,424,576","109,587,728","106,344,432","66,940,744","77,666,552","112,573,304","87,688,536","76,746,952","98,061,568","67,933,376","65,185,976","73,904,448","74,461,744","102,764,024","79,472,576","86,469,768","69,123,632","64,948,912","67,274,976"
alpha-CEHC,"2,526,004","1,546,946","1,629,319","2,266,180","1,725,251","1,663,408","2,093,318","1,557,360","1,693,371","1,690,488","1,586,575","3,007,628","1,153,790","1,201,925","1,689,435","1,680,126","1,366,304","1,629,133","1,562,912","1,365,245"
alpha-CEHC glucuronide*,"45,043",,,"60,811","45,276","48,463","44,924","35,707",,"59,045","43,508",,"62,384",,"52,136",,"35,595","28,891",,
alpha-CEHC sulfate,"241,417","124,490","147,363","404,255","148,503","201,443","264,164","263,771","174,140","219,871","173,995","309,735","107,573","123,299","321,526","226,125","134,695","373,081","168,147","197,183"
alpha-hydroxyisocaproate,"920,688","1,568,998","1,142,613","1,107,031","996,442","1,562,378","1,376,199","1,066,763","1,754,207","1,044,524","1,922,547","2,158,283","1,295,616","878,939","1,933,429","1,734,431","1,573,895","1,680,802","1,728,256","1,360,669"
alpha-hydroxyisovalerate,"4,065,861","4,364,228","3,592,731","3,187,846","3,290,553","3,521,303","3,747,864","3,441,823","3,819,607","3,655,012","3,473,086","4,624,793","3,956,648","1,956,348","3,241,153","2,779,953","3,273,288","3,933,103","2,985,459","2,480,613"
alpha-ketoglutaramate*,"8,855,546","5,279,957","10,457,742","8,509,902","3,963,461","6,340,225","8,368,669","6,809,390","8,088,110","7,056,924","5,011,271","5,121,755","5,996,790","8,291,335","7,786,187","5,301,773","5,632,254","4,214,228","5,217,064","4,984,355"
alpha-ketoglutarate,"181,086,832","160,926,576","200,594,880","177,341,088","106,304,440","136,445,120","170,045,264","173,726,128","190,774,400","171,820,016","120,490,704","140,889,904","144,860,576","100,149,000","118,715,536","122,028,160","97,682,648","68,025,336","106,751,096","92,477,008"
alpha-muricholate,"246,468","1,153,014","3,081,069","7,694,945","9,464,635","1,017,034","5,310,982","3,386,888","4,553,849","416,451","1,562,578","10,113,495","4,191,984","14,894,428","67,517,984","11,153,697","7,072,603","5,612,969","8,333,413","9,197,986"
alpha-tocopherol,"184,333,568","198,316,528","185,048,592","188,551,792","154,158,912","153,561,312","172,481,472","186,388,304","165,975,776","172,997,776","199,155,616","220,850,544","121,805,272","168,727,376","193,943,696","171,327,888","178,370,112","209,570,240","173,316,016","168,375,680"
alpha-tocotrienol,"2,206,036","2,640,812","1,618,053","2,166,662","2,697,000","2,802,153","2,746,025","2,295,993","3,039,809","2,556,082","2,822,465","2,423,913","2,576,393","2,493,641","2,457,151","2,627,436","1,724,932","2,331,500","1,829,400","2,698,317"
anserine,"3,744,837","4,732,122","7,219,382","5,982,563","3,776,083","13,240,006","4,974,127","6,688,842","10,999,220","5,596,922","5,531,118","11,387,772","6,744,459","5,645,632","10,512,025","10,540,879","1,883,117","1,828,406","13,430,927","4,696,963"
anthranilate,"1,199,377","1,462,250","806,835","1,273,716","1,518,530","2,369,441","1,060,307","1,250,397","1,545,883","1,018,324","810,410","1,733,581","574,884","648,545","985,181","1,377,855","852,574","867,155","565,515","821,501"
arabitol/xylitol,"1,247,657","1,309,676","989,219","1,454,774","1,133,388","1,248,715","1,236,136","1,005,976","1,563,242","888,772","829,296","1,091,263","1,296,184","1,375,998","1,127,481","931,690","1,015,317","794,602","786,246","856,061"
arabonate/xylonate,"14,179,091","13,975,379","15,595,745","14,350,764","11,653,683","13,194,308","16,063,465","13,992,548","17,077,306","13,835,769","8,389,096","11,872,804","18,703,902","13,348,709","12,873,260","11,733,107","14,852,068","11,684,221","11,054,089","10,513,491"
arachidonate (20:4n6),"1,926,339,840","2,278,306,304","2,100,551,680","1,690,398,720","1,810,423,296","1,599,207,552","1,558,708,224","2,248,385,536","1,305,259,904","2,271,004,416","1,720,219,904","2,585,367,808","1,218,934,272","1,564,662,656","1,781,104,896","1,828,021,376","1,687,676,928","2,307,538,944","1,932,453,888","1,621,895,168"
arachidonoylcarnitine (C20:4),"290,009","493,567","296,920","347,812","392,829","389,905","238,145","578,398","382,194","415,908","320,574","284,465","299,388","246,961","253,362","260,698","391,798","395,403","523,900","302,611"
arachidonoylcholine,"707,443","1,141,944","807,982","861,664","1,128,884","593,147","717,618","709,830","491,139","1,294,705","1,040,769","1,466,783","329,383","949,717","1,086,676","851,840","1,284,328","1,208,608","1,242,511","1,440,753"
argininate*,"385,462","546,576","297,165","413,408","436,974","636,643","463,005","191,775","720,037","304,933","304,814","585,003","856,835","344,757","513,286","543,070","207,921","310,201","363,587","588,822"
arginine,"1,056,458,816","1,184,436,480","1,221,070,336","1,040,965,120","1,152,919,680","1,215,330,688","1,111,502,464","1,155,566,336","1,195,752,320","1,127,540,608","1,062,216,704","1,247,467,648","1,253,324,032","1,093,569,024","1,218,160,640","1,214,477,184","1,156,705,792","1,182,152,064","1,179,195,776","1,200,708,992"
argininosuccinate,"365,145","415,302","499,163","351,169","354,541","315,090","438,146","466,231","556,148","377,913","337,274","517,720","685,416","284,035","378,021","536,740","388,116","255,530","363,925","260,661"
ascorbic acid 2-sulfate,"125,698",,"169,605","160,506",,"60,459","114,653","80,409","103,548","96,045","105,635",,"141,392","117,511","75,071","137,353","179,667","145,986",,"56,302"
ascorbic acid 3-sulfate*,"127,465,528","116,738,048","141,882,816","116,780,808","70,106,656","75,232,696","102,217,672","110,952,088","123,160,312","91,466,736","105,000,816","120,021,008","174,311,024","120,823,456","92,243,872","115,220,248","124,999,112","134,783,600","70,184,144","65,167,396"
asparagine,"114,764,184","125,915,472","146,619,456","150,914,288","132,980,936","139,580,192","161,225,040","154,432,992","133,636,904","140,700,032","143,410,368","168,279,504","164,392,000","171,389,648","151,466,320","156,147,952","151,185,728","132,279,696","151,244,608","131,240,760"
aspartate,"97,502,320","79,204,512","112,243,056","128,939,016","85,313,312","92,704,648","121,723,232","105,647,872","90,204,456","100,193,744","75,573,688","81,587,208","62,821,920","85,854,664","102,735,208","113,001,656","91,674,800","72,702,960","79,846,456","78,851,688"
azelate (C9-DC),"2,006,263","860,944","2,101,817","2,233,151","626,436","1,567,817","1,015,194","695,503","1,024,420","2,712,191","712,000","969,151","1,443,975","1,085,242","2,063,486","1,971,263","607,896","635,964","832,474","967,686"
behenoyl dihydrosphingomyelin (d18:0/22:0)*,"269,767","367,006","263,339","440,403","85,126","420,126","366,089","495,717","86,368","561,448","299,887",,,"149,483","507,044","165,554","492,779","359,828","526,714","214,526"
behenoyl sphingomyelin (d18:1/22:0)*,"146,423,120","174,449,888","196,533,312","193,846,080","123,677,504","152,117,392","151,579,264","224,100,064","122,784,528","233,608,352","202,622,256","166,533,712","69,357,664","134,593,392","207,702,128","160,808,672","221,664,304","215,012,512","202,412,624","128,993,664"
benzoate,"1,991,927","2,003,596","2,009,949","1,714,092","2,343,431","2,350,001","1,989,751","3,201,048","1,832,526","1,395,398","1,076,316","1,725,509","1,995,726","1,228,627","2,956,433","2,764,436","1,562,921","1,728,371","1,564,478","1,428,531"
beta-alanine,"12,103,525","19,189,980","22,654,852","15,667,628","10,324,499","14,718,325","12,647,774","17,885,066","12,492,429","13,495,211","15,560,924","22,929,952","24,758,196","14,115,141","15,714,438","13,536,489","10,975,134","15,036,615","9,737,643","16,634,740"
beta-citrylglutamate,"34,126","22,733",,"46,303",,"40,683","49,605",,"32,174",,"47,552","78,878","28,352",,"55,621","75,165",,,,
beta-guanidinopropanoate,"6,661,923","4,812,732","9,495,213","4,305,861","6,255,975","6,017,675","3,811,506","3,117,960","6,152,724","5,470,212","4,190,447","7,115,503","6,182,676","4,975,656","4,896,249","8,536,541","5,366,508","6,084,888","7,196,977","6,645,034"
beta-hydroxyisovalerate,"7,024,016","3,281,981","6,929,473","4,189,132","4,833,183","3,247,155","4,735,801","5,559,798","3,411,974","4,183,552","3,560,853","7,261,451","6,167,633","1,475,703","3,164,272","6,786,881","7,023,714","5,676,704","2,941,309","2,218,557"
beta-muricholate,"1,308,960","925,783","2,152,717","5,292,331","11,898,068","2,085,356","4,224,960","2,790,264","3,365,645","1,068,976","1,929,628","2,525,222","4,789,402","15,297,265","30,618,044","13,282,959","11,264,438","2,991,715","6,230,420","6,981,681"
beta-sitosterol,"2,988,034","4,366,143","4,627,001","4,284,653","3,300,286","3,390,387","4,036,223","4,479,982","3,508,467","4,411,005","3,917,383","4,581,509","1,336,319","3,056,767","4,351,274","3,254,372","5,637,281","4,576,048","4,799,736","4,073,350"
betaine,"1,151,259,648","1,291,482,752","1,481,528,832","1,502,406,016","1,345,824,256","1,578,055,936","1,801,999,872","1,577,888,000","1,723,031,168","1,484,836,096","1,084,323,456","1,439,809,920","2,122,860,672","1,454,880,896","1,667,484,160","1,124,575,616","1,480,104,960","1,120,671,488","1,237,952,512","1,531,094,656"
"bilirubin (E,E)*","199,003","304,734","172,969","236,750","278,492","150,531","133,924","101,130","119,623","155,623","242,003","303,360","84,002","68,263","177,444","143,040","198,065","751,200","361,689","374,238"
"bilirubin (Z,Z)","2,990,122","5,265,426","2,592,629","3,729,702","4,433,948","3,166,249","3,229,072","3,042,955","3,228,411","5,010,255","5,506,009","7,233,129","2,275,009","2,708,681","4,336,922","4,299,669","4,056,008","9,884,279","5,983,336","5,295,436"
butenoylglycine,"211,754","211,142","177,394","296,805","280,435","198,691","260,171","386,263","134,172","246,469","126,876",,"180,096","108,643","110,788",,"124,950","237,758","291,459","97,928"
butyrate (4:0),"6,446,765","4,048,367","4,662,971","4,934,851","68,279,600","37,469,540","10,226,156","3,527,679","3,824,580","3,528,806","3,727,977","5,732,923","13,841,388","2,553,381","16,041,448","3,506,987","2,644,054","3,880,443","5,924,806","2,783,385"
butyrylcarnitine (C4),"73,369,712","163,476,992","72,716,752","132,325,216","63,023,560","214,046,592","141,996,192","83,703,872","138,878,240","70,877,704","95,530,608","122,118,064","161,561,936","67,634,560","109,788,192","70,043,528","60,394,920","59,732,928","90,349,032","51,979,616"
butyrylglycine,"4,251,983","4,617,135","3,338,043","5,483,712","2,596,320","4,330,522","4,732,886","4,717,634","3,144,266","3,761,462","2,907,732","3,452,445","4,647,220","2,208,981","2,668,522","2,929,585","2,124,208","3,930,849","4,441,656","2,331,853"
